age,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,end,sex,age_cat,race,c_charge_degree,decile_score.1,score_text,v_type_of_assessment,v_decile_score,v_score_text,label
23.0,0.0,0.0,1.0,5.0,-1.0,1.0,623.0,1,2,0,3,8,0,0,8,0,1
20.0,0.0,8.0,1.0,8.0,-1.0,1.0,9.0,1,2,5,3,9,0,0,7,0,1
24.0,0.0,0.0,0.0,1.0,-13.0,13.0,623.0,0,2,0,7,5,2,0,3,1,0
30.0,0.0,0.0,0.0,8.0,0.0,0.0,1177.0,1,0,0,2,8,0,0,8,0,1
44.0,0.0,0.0,1.0,16.0,-1.0,1.0,47.0,1,0,0,2,6,2,0,7,0,0
23.0,0.0,0.0,0.0,7.0,-1.0,1.0,259.0,0,2,2,3,8,0,0,4,2,0
33.0,0.0,0.0,0.0,3.0,-1.0,1.0,725.0,1,0,2,7,1,1,0,0,1,0
57.0,0.0,0.0,0.0,10.0,246.0,0.0,1070.0,1,1,5,3,3,1,0,2,1,1
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,1072.0,1,0,2,3,2,1,0,1,1,0
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,764.0,1,2,1,7,2,1,0,3,1,0
47.0,0.0,0.0,0.0,0.0,0.0,0.0,950.0,0,1,3,7,0,1,0,0,1,0
23.0,0.0,0.0,0.0,1.0,-9.0,9.0,501.0,0,2,2,7,2,1,0,3,1,0
47.0,0.0,0.0,0.0,7.0,-1.0,1.0,412.0,0,1,0,3,8,0,0,1,1,1
38.0,0.0,0.0,0.0,2.0,-1.0,1.0,61.0,1,0,0,3,0,1,0,0,1,0
42.0,0.0,0.0,0.0,4.0,-1.0,1.0,489.0,1,0,0,3,0,1,0,0,1,0
21.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,1,2,2,7,3,1,0,6,2,1
41.0,0.0,0.0,0.0,4.0,-100.0,247.0,913.0,0,0,0,3,1,1,0,0,1,1
22.0,0.0,0.0,0.0,2.0,0.0,1.0,1167.0,1,2,0,3,8,0,0,9,0,1
53.0,0.0,0.0,0.0,1.0,-8.0,8.0,530.0,1,1,3,8,0,1,0,0,1,1
34.0,0.0,0.0,0.0,6.0,-1.0,1.0,288.0,0,0,2,3,6,2,0,1,1,0
20.0,0.0,0.0,1.0,1.0,-1.0,1.0,170.0,1,2,0,2,9,0,0,9,0,1
19.0,0.0,0.0,0.0,1.0,-3.0,3.0,480.0,1,2,0,1,2,1,0,6,2,0
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,1042.0,1,2,0,3,5,2,0,5,2,0
40.0,0.0,0.0,0.0,1.0,0.0,1.0,467.0,1,0,0,3,0,1,0,0,1,1
45.0,0.0,0.0,0.0,1.0,-1.0,1.0,502.0,1,1,0,3,0,1,0,0,1,0
20.0,0.0,0.0,0.0,0.0,0.0,1.0,711.0,1,2,2,3,3,1,0,6,2,0
50.0,0.0,0.0,0.0,2.0,-32.0,32.0,830.0,1,1,2,3,0,1,0,0,1,0
56.0,0.0,0.0,0.0,13.0,-59.0,60.0,1031.0,1,1,2,7,3,1,0,0,1,0
37.0,0.0,0.0,0.0,9.0,-1.0,1.0,270.0,1,0,3,2,4,2,0,2,1,0
34.0,0.0,0.0,0.0,5.0,-1.0,1.0,777.0,1,0,3,3,5,2,0,1,1,1
50.0,0.0,0.0,0.0,12.0,-22.0,22.0,1123.0,1,1,0,3,0,1,0,0,1,1
32.0,0.0,0.0,0.0,3.0,0.0,1.0,1043.0,1,0,3,3,2,1,0,1,1,0
23.0,0.0,0.0,0.0,2.0,-1.0,1.0,13.0,1,2,0,3,5,2,0,4,2,1
29.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1,0,2,7,1,1,0,1,1,0
37.0,0.0,0.0,0.0,1.0,-1.0,1.0,1092.0,1,0,3,3,1,1,0,0,1,1
27.0,0.0,0.0,0.0,4.0,-1.0,1.0,774.0,0,0,0,3,5,2,0,1,1,1
21.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0,2,2,7,3,1,0,3,1,0
30.0,0.0,0.0,0.0,9.0,0.0,0.0,162.0,1,0,2,3,8,0,0,9,0,1
54.0,0.0,0.0,0.0,1.0,-1.0,1.0,747.0,1,1,2,7,0,1,0,0,1,1
22.0,0.0,0.0,0.0,0.0,0.0,0.0,398.0,1,2,2,7,3,1,0,4,2,0
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,60.0,1,0,2,8,1,1,0,2,1,1
34.0,0.0,0.0,0.0,1.0,-1.0,1.0,757.0,1,0,0,7,1,1,0,1,1,0
40.0,0.0,0.0,0.0,1.0,-1.0,1.0,960.0,1,0,2,3,2,1,0,0,1,0
24.0,0.0,0.0,0.0,6.0,0.0,1.0,138.0,1,2,0,2,9,0,0,8,0,1
28.0,0.0,0.0,0.0,4.0,-1.0,1.0,311.0,1,0,0,7,1,1,0,1,1,1
20.0,1.0,2.0,0.0,5.0,-1.0,1.0,319.0,1,2,0,3,8,0,0,8,0,1
25.0,0.0,0.0,0.0,4.0,-1.0,1.0,64.0,1,0,0,3,4,2,0,3,1,1
69.0,0.0,0.0,0.0,0.0,-1.0,1.0,327.0,1,1,5,3,0,1,0,0,1,0
69.0,0.0,0.0,0.0,0.0,-1.0,1.0,1156.0,1,1,2,8,0,1,0,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,0,0,0,7,3,1,0,2,1,0
29.0,0.0,0.0,0.0,2.0,-32.0,32.0,320.0,1,0,2,3,5,2,0,7,0,0
31.0,0.0,0.0,0.0,2.0,-28.0,28.0,295.0,0,0,2,3,3,1,0,0,1,1
23.0,0.0,2.0,1.0,5.0,52.0,142.0,181.0,1,2,2,8,9,0,0,8,0,1
30.0,0.0,1.0,1.0,18.0,-1.0,1.0,577.0,1,0,0,3,9,0,0,7,0,1
21.0,0.0,0.0,0.0,1.0,0.0,1.0,741.0,1,2,5,3,5,2,0,5,2,1
35.0,1.0,0.0,0.0,13.0,0.0,0.0,386.0,0,0,0,3,9,0,0,8,0,0
21.0,0.0,2.0,1.0,3.0,-1.0,1.0,1026.0,1,2,2,3,9,0,0,5,2,1
58.0,0.0,0.0,0.0,0.0,0.0,1.0,791.0,1,1,5,3,0,1,0,0,1,0
25.0,0.0,0.0,0.0,0.0,0.0,1.0,355.0,1,0,2,3,4,2,0,3,1,0
38.0,2.0,0.0,0.0,9.0,-1.0,1.0,540.0,1,0,5,3,4,2,0,3,1,0
25.0,0.0,0.0,0.0,0.0,-1.0,1.0,275.0,1,0,0,7,2,1,0,3,1,1
24.0,0.0,0.0,0.0,2.0,-1.0,1.0,317.0,1,2,0,3,6,2,0,4,2,0
45.0,0.0,0.0,0.0,5.0,-1.0,1.0,517.0,1,1,0,3,0,1,0,0,1,0
29.0,0.0,0.0,0.0,8.0,-1.0,65.0,1147.0,1,0,0,8,8,0,0,3,1,0
26.0,0.0,0.0,0.0,9.0,0.0,0.0,174.0,1,0,2,10,3,1,0,2,1,1
41.0,0.0,0.0,0.0,4.0,0.0,0.0,838.0,1,0,0,7,0,1,0,0,1,1
35.0,0.0,0.0,0.0,4.0,-1.0,1.0,397.0,1,0,2,3,4,2,0,1,1,1
56.0,0.0,0.0,0.0,4.0,-1.0,2.0,827.0,1,1,2,8,0,1,0,0,1,1
28.0,0.0,0.0,1.0,3.0,-1.0,1.0,792.0,0,0,2,7,3,1,0,2,1,0
21.0,0.0,0.0,0.0,1.0,-1.0,86.0,553.0,0,2,2,3,5,2,0,5,2,0
27.0,0.0,0.0,0.0,3.0,-1.0,1.0,186.0,1,0,0,7,6,2,0,7,0,1
26.0,0.0,0.0,0.0,1.0,-30.0,30.0,93.0,1,0,0,3,7,0,0,4,2,1
52.0,0.0,0.0,0.0,0.0,-1.0,1.0,506.0,0,1,2,3,0,1,0,0,1,0
44.0,0.0,0.0,0.0,1.0,-4.0,4.0,67.0,1,0,2,3,0,1,0,1,1,1
53.0,0.0,0.0,0.0,13.0,-1.0,1.0,1133.0,1,1,0,7,4,2,0,2,1,0
24.0,0.0,0.0,0.0,3.0,-3.0,3.0,681.0,1,2,0,3,5,2,0,5,2,1
27.0,0.0,2.0,0.0,17.0,0.0,0.0,251.0,1,0,0,3,6,2,0,3,1,1
35.0,0.0,0.0,0.0,4.0,-1.0,1.0,951.0,0,0,0,3,4,2,0,2,1,0
44.0,0.0,0.0,0.0,11.0,245.0,1.0,348.0,0,0,2,3,6,2,0,1,1,1
28.0,0.0,0.0,0.0,4.0,-1.0,1.0,313.0,0,0,0,3,4,2,0,1,1,1
34.0,0.0,0.0,0.0,27.0,-1.0,1.0,809.0,1,0,0,3,8,0,0,6,2,1
31.0,3.0,0.0,0.0,6.0,-1.0,1.0,175.0,1,0,0,3,9,0,0,5,2,1
38.0,0.0,0.0,0.0,0.0,0.0,1.0,725.0,1,0,0,2,3,1,0,2,1,0
39.0,0.0,0.0,0.0,1.0,-1.0,1.0,1126.0,1,0,0,3,1,1,0,0,1,1
31.0,0.0,0.0,0.0,0.0,-2.0,5.0,356.0,0,0,0,7,5,2,0,3,1,1
27.0,0.0,0.0,0.0,5.0,0.0,0.0,537.0,1,0,0,8,3,1,0,8,0,1
25.0,0.0,0.0,0.0,0.0,0.0,1.0,990.0,1,0,3,3,1,1,0,2,1,1
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,598.0,1,2,0,6,8,0,0,5,2,0
27.0,0.0,0.0,0.0,0.0,-1.0,1.0,777.0,1,0,0,2,4,2,0,3,1,0
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,687.0,0,2,0,3,2,1,0,2,1,0
20.0,0.0,0.0,0.0,0.0,0.0,1.0,849.0,0,2,0,7,3,1,0,5,2,1
53.0,0.0,0.0,0.0,2.0,-1.0,1.0,1085.0,1,1,2,3,3,1,0,1,1,0
52.0,0.0,0.0,0.0,8.0,-1.0,1.0,545.0,0,1,0,1,8,0,0,6,2,0
27.0,0.0,0.0,0.0,0.0,-1.0,1.0,399.0,0,0,0,7,7,0,0,3,1,1
66.0,0.0,0.0,0.0,0.0,-1.0,1.0,500.0,1,1,5,3,1,1,0,0,1,0
32.0,0.0,0.0,0.0,1.0,-1.0,1.0,840.0,0,0,2,3,1,1,0,0,1,0
30.0,0.0,0.0,0.0,3.0,-166.0,166.0,477.0,1,0,0,3,1,1,0,1,1,0
21.0,0.0,1.0,0.0,1.0,-1.0,1.0,250.0,1,2,0,3,4,2,0,6,2,0
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,275.0,1,2,0,3,2,1,0,4,2,0
29.0,0.0,0.0,0.0,1.0,-24.0,24.0,441.0,1,0,2,3,1,1,0,1,1,1
24.0,0.0,0.0,0.0,15.0,-31.0,31.0,36.0,1,2,0,3,8,0,0,8,0,1
29.0,0.0,0.0,0.0,5.0,-1.0,1.0,1183.0,1,0,0,3,6,2,0,4,2,1
25.0,0.0,0.0,0.0,1.0,-23.0,23.0,595.0,1,0,0,3,2,1,0,3,1,1
32.0,0.0,0.0,0.0,2.0,-1.0,1.0,836.0,1,0,2,3,1,1,0,0,1,0
21.0,1.0,0.0,0.0,1.0,81.0,79.0,443.0,0,2,0,3,5,2,0,5,2,1
58.0,0.0,0.0,0.0,4.0,0.0,0.0,91.0,1,1,2,3,4,2,0,2,1,1
28.0,0.0,0.0,0.0,4.0,747.0,366.0,747.0,1,0,0,2,7,0,0,6,2,1
20.0,0.0,0.0,0.0,1.0,-22.0,22.0,772.0,1,2,0,8,3,1,0,5,2,0
33.0,0.0,0.0,0.0,0.0,-1.0,1.0,841.0,1,0,2,3,1,1,0,0,1,0
20.0,1.0,0.0,0.0,1.0,-1.0,1.0,206.0,1,2,0,3,9,0,0,9,0,1
49.0,0.0,0.0,0.0,0.0,-1.0,1.0,1142.0,1,1,2,3,4,2,0,1,1,0
29.0,0.0,0.0,0.0,11.0,-1.0,1.0,796.0,1,0,0,3,2,1,0,3,1,1
36.0,1.0,0.0,0.0,10.0,92.0,95.0,419.0,1,0,2,7,8,0,0,3,1,1
55.0,0.0,0.0,0.0,0.0,-1.0,1.0,851.0,1,1,2,7,0,1,0,0,1,0
21.0,0.0,0.0,0.0,1.0,0.0,0.0,1087.0,1,2,0,3,9,0,0,8,0,1
31.0,0.0,0.0,0.0,1.0,-1.0,1.0,120.0,1,0,2,3,2,1,0,2,1,1
52.0,0.0,0.0,0.0,4.0,-5.0,5.0,1008.0,1,1,0,7,0,1,0,0,1,0
31.0,1.0,0.0,0.0,2.0,-1.0,1.0,1147.0,1,0,2,7,5,2,0,5,2,1
36.0,0.0,0.0,1.0,3.0,0.0,0.0,869.0,0,0,2,3,3,1,0,0,1,0
40.0,0.0,0.0,0.0,13.0,-1.0,1.0,919.0,1,0,0,3,8,0,0,2,1,0
20.0,0.0,0.0,1.0,0.0,-1.0,1.0,708.0,1,2,2,3,3,1,0,5,2,0
37.0,0.0,0.0,0.0,0.0,-5.0,5.0,1123.0,1,0,2,3,5,2,0,2,1,0
52.0,0.0,0.0,0.0,7.0,-1.0,1.0,918.0,1,1,0,3,4,2,0,0,1,1
44.0,0.0,0.0,0.0,29.0,296.0,1.0,296.0,1,0,0,3,8,0,0,0,1,1
41.0,0.0,0.0,0.0,9.0,-1.0,1.0,536.0,1,0,0,3,4,2,0,4,2,0
56.0,0.0,0.0,0.0,3.0,-27.0,27.0,277.0,1,1,0,7,1,1,0,0,1,1
50.0,0.0,0.0,0.0,1.0,-1.0,1.0,962.0,0,1,3,3,2,1,0,0,1,1
35.0,0.0,0.0,0.0,0.0,0.0,1.0,681.0,1,0,3,7,0,1,0,0,1,0
23.0,0.0,0.0,0.0,3.0,-1.0,1.0,68.0,1,2,0,3,7,0,0,8,0,0
31.0,0.0,0.0,0.0,12.0,-1.0,1.0,29.0,1,0,0,3,4,2,0,1,1,0
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,1071.0,0,0,2,7,1,1,0,1,1,0
29.0,0.0,0.0,0.0,7.0,0.0,1.0,100.0,1,0,0,3,6,2,0,1,1,0
42.0,0.0,0.0,0.0,1.0,-1.0,1.0,789.0,1,0,2,7,0,1,0,0,1,0
22.0,0.0,0.0,0.0,3.0,-5.0,7.0,647.0,1,2,2,3,5,2,0,4,2,0
25.0,0.0,0.0,0.0,2.0,-1.0,1.0,698.0,1,0,5,7,1,1,0,2,1,1
39.0,0.0,0.0,0.0,2.0,-1.0,1.0,882.0,1,0,5,3,1,1,0,2,1,0
27.0,0.0,0.0,0.0,6.0,-1.0,1.0,312.0,1,0,0,3,3,1,0,1,1,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,230.0,0,2,2,3,5,2,0,5,2,1
25.0,0.0,0.0,0.0,5.0,-3.0,4.0,690.0,0,0,2,3,6,2,0,3,1,0
29.0,0.0,0.0,0.0,6.0,-236.0,236.0,264.0,1,0,0,3,7,0,0,5,2,1
52.0,0.0,0.0,0.0,15.0,0.0,0.0,334.0,1,1,0,7,3,1,0,2,1,1
24.0,0.0,0.0,0.0,0.0,-1.0,1.0,431.0,1,2,3,3,0,1,0,2,1,1
46.0,0.0,0.0,0.0,3.0,21.0,22.0,21.0,1,1,5,2,0,1,0,0,1,0
48.0,0.0,0.0,0.0,11.0,-1.0,1.0,614.0,1,1,0,3,7,0,0,2,1,0
31.0,0.0,0.0,0.0,4.0,-3.0,4.0,561.0,0,0,0,1,3,1,0,4,2,0
24.0,1.0,0.0,0.0,6.0,-1.0,1.0,173.0,0,2,0,2,8,0,0,8,0,1
34.0,0.0,0.0,0.0,0.0,-2.0,2.0,597.0,0,0,2,3,2,1,0,1,1,0
37.0,0.0,0.0,0.0,12.0,0.0,1.0,472.0,1,0,0,3,8,0,0,7,0,1
76.0,0.0,0.0,0.0,1.0,-1.0,1.0,499.0,1,1,2,3,0,1,0,0,1,0
52.0,3.0,0.0,0.0,23.0,-1.0,0.0,690.0,1,1,0,3,4,2,0,1,1,0
33.0,0.0,0.0,0.0,14.0,-79.0,79.0,869.0,1,0,0,3,7,0,0,4,2,0
29.0,0.0,0.0,0.0,0.0,-1.0,1.0,1085.0,1,0,0,3,0,1,0,1,1,0
26.0,0.0,0.0,0.0,11.0,64.0,150.0,418.0,1,0,4,3,7,0,0,4,2,1
27.0,1.0,0.0,0.0,2.0,165.0,73.0,165.0,1,0,0,2,3,1,0,4,2,1
55.0,0.0,0.0,0.0,2.0,-28.0,28.0,662.0,1,1,3,7,2,1,0,3,1,0
32.0,0.0,0.0,0.0,6.0,-1.0,1.0,109.0,1,0,3,7,4,2,0,1,1,1
23.0,0.0,0.0,0.0,6.0,0.0,0.0,970.0,1,2,0,3,5,2,0,6,2,1
20.0,1.0,0.0,1.0,1.0,-47.0,47.0,441.0,1,2,0,3,9,0,0,8,0,1
53.0,0.0,0.0,0.0,4.0,-24.0,25.0,240.0,1,1,0,3,0,1,0,0,1,0
24.0,0.0,0.0,0.0,0.0,0.0,1.0,698.0,0,2,2,8,2,1,0,1,1,0
39.0,0.0,0.0,0.0,2.0,-1.0,1.0,665.0,0,0,5,3,0,1,0,0,1,0
30.0,0.0,0.0,0.0,2.0,-1.0,1.0,1038.0,1,0,0,3,1,1,0,1,1,0
50.0,0.0,0.0,0.0,12.0,-22.0,22.0,374.0,1,1,0,3,0,1,0,0,1,1
44.0,0.0,0.0,0.0,10.0,-7.0,7.0,435.0,1,0,0,8,3,1,0,1,1,1
26.0,0.0,0.0,2.0,1.0,-1.0,1.0,71.0,1,0,0,3,7,0,0,6,2,0
20.0,0.0,0.0,0.0,1.0,-1.0,1.0,629.0,1,2,0,3,9,0,0,9,0,0
23.0,0.0,0.0,1.0,1.0,-1.0,1.0,513.0,1,2,0,3,2,1,0,2,1,0
51.0,0.0,0.0,0.0,1.0,-17.0,17.0,939.0,1,1,0,3,0,1,0,0,1,0
21.0,0.0,0.0,0.0,1.0,0.0,0.0,116.0,1,2,0,3,3,1,0,5,2,1
42.0,0.0,0.0,0.0,2.0,-1.0,1.0,651.0,0,0,0,7,1,1,0,0,1,0
57.0,0.0,0.0,0.0,0.0,0.0,1.0,1063.0,1,1,3,7,0,1,0,0,1,0
44.0,0.0,0.0,0.0,8.0,-1.0,1.0,452.0,1,0,2,7,4,2,0,2,1,1
20.0,1.0,0.0,0.0,1.0,39.0,435.0,88.0,1,2,0,6,2,1,0,5,2,1
58.0,0.0,0.0,0.0,5.0,-1.0,1.0,22.0,1,1,2,3,2,1,0,0,1,1
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,558.0,1,2,0,2,7,0,0,5,2,0
28.0,0.0,1.0,0.0,11.0,-1.0,1.0,309.0,1,0,0,3,8,0,0,7,0,1
26.0,0.0,0.0,0.0,7.0,-125.0,1.0,636.0,1,0,2,3,6,2,0,4,2,1
36.0,0.0,0.0,0.0,1.0,-1.0,1.0,809.0,0,0,0,8,1,1,0,1,1,0
31.0,0.0,0.0,0.0,1.0,0.0,0.0,518.0,1,0,0,3,2,1,0,1,1,0
44.0,0.0,0.0,0.0,11.0,-1.0,1.0,535.0,0,0,0,7,5,2,0,1,1,0
30.0,1.0,0.0,2.0,8.0,-1.0,1.0,148.0,1,0,0,3,4,2,0,2,1,1
43.0,0.0,0.0,0.0,6.0,0.0,81.0,398.0,1,0,0,9,9,0,0,4,2,1
29.0,0.0,0.0,0.0,1.0,0.0,1.0,860.0,1,0,3,2,0,1,0,1,1,0
31.0,0.0,0.0,0.0,23.0,0.0,0.0,461.0,1,0,0,3,9,0,0,9,0,1
26.0,0.0,0.0,0.0,3.0,-1.0,146.0,971.0,1,0,0,8,5,2,0,5,2,0
30.0,3.0,0.0,0.0,4.0,0.0,0.0,676.0,1,0,2,2,3,1,0,3,1,1
39.0,0.0,0.0,0.0,1.0,-29.0,29.0,968.0,1,0,2,6,0,1,0,0,1,0
49.0,0.0,0.0,0.0,19.0,-1.0,1.0,1109.0,1,1,0,3,9,0,0,5,2,0
33.0,0.0,0.0,0.0,7.0,-1.0,1.0,370.0,1,0,2,3,7,0,0,1,1,1
23.0,0.0,2.0,0.0,3.0,-1.0,0.0,117.0,1,2,2,2,4,2,0,4,2,1
64.0,0.0,0.0,0.0,1.0,-1.0,1.0,42.0,0,1,0,7,0,1,0,0,1,1
39.0,0.0,0.0,0.0,2.0,-1.0,1.0,473.0,1,0,2,3,2,1,0,0,1,0
27.0,0.0,0.0,0.0,0.0,0.0,1.0,396.0,1,0,3,3,1,1,0,2,1,1
27.0,0.0,0.0,0.0,2.0,-10.0,10.0,962.0,1,0,3,2,2,1,0,1,1,0
21.0,0.0,0.0,0.0,0.0,-2.0,2.0,47.0,1,2,2,2,8,0,0,5,2,1
48.0,0.0,0.0,0.0,20.0,302.0,562.0,302.0,1,1,2,3,5,2,0,3,1,1
22.0,0.0,0.0,0.0,2.0,0.0,1.0,598.0,1,2,0,3,6,2,0,5,2,1
30.0,0.0,0.0,0.0,0.0,0.0,1.0,904.0,1,0,3,7,0,1,0,0,1,0
27.0,0.0,0.0,0.0,11.0,-1.0,1.0,544.0,1,0,0,3,6,2,0,4,2,1
56.0,0.0,0.0,0.0,3.0,-27.0,27.0,313.0,1,1,0,7,1,1,0,0,1,1
22.0,0.0,0.0,0.0,5.0,-1.0,1.0,480.0,1,2,0,2,4,2,0,4,2,0
42.0,0.0,0.0,0.0,1.0,0.0,0.0,112.0,1,0,0,7,5,2,0,2,1,1
30.0,0.0,0.0,0.0,9.0,-19.0,16.0,546.0,0,0,2,3,3,1,0,1,1,1
31.0,0.0,1.0,1.0,4.0,0.0,0.0,168.0,1,0,2,3,7,0,0,5,2,1
51.0,0.0,0.0,0.0,1.0,-20.0,20.0,648.0,1,1,2,7,0,1,0,0,1,0
25.0,0.0,0.0,0.0,2.0,-1.0,1.0,530.0,0,0,0,3,3,1,0,3,1,0
32.0,0.0,0.0,0.0,2.0,340.0,352.0,818.0,0,0,0,3,2,1,0,1,1,0
39.0,0.0,0.0,0.0,8.0,-1.0,2.0,309.0,0,0,2,3,6,2,0,4,2,1
34.0,0.0,0.0,0.0,2.0,-1.0,1.0,465.0,1,0,3,3,2,1,0,1,1,1
31.0,0.0,0.0,0.0,1.0,-1.0,1.0,674.0,1,0,0,7,2,1,0,1,1,0
50.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,1,1,0,3,0,1,0,0,1,0
37.0,1.0,0.0,1.0,12.0,-1.0,1.0,153.0,1,0,0,8,8,0,0,9,0,1
27.0,0.0,1.0,3.0,4.0,-1.0,1.0,900.0,1,0,2,7,3,1,0,5,2,1
20.0,0.0,0.0,0.0,0.0,-1.0,1.0,731.0,1,2,5,8,3,1,0,6,2,1
32.0,0.0,0.0,0.0,1.0,-1.0,1.0,567.0,1,0,3,3,6,2,0,2,1,0
23.0,0.0,0.0,0.0,0.0,0.0,1.0,480.0,1,2,1,3,4,2,0,3,1,0
26.0,2.0,1.0,0.0,8.0,-85.0,85.0,241.0,1,0,0,8,9,0,0,6,2,1
28.0,0.0,0.0,0.0,0.0,-1.0,1.0,920.0,0,0,0,7,1,1,0,1,1,0
29.0,0.0,0.0,1.0,17.0,-1.0,1.0,217.0,1,0,0,3,8,0,0,7,0,1
42.0,0.0,0.0,0.0,16.0,-1.0,1.0,693.0,0,0,0,3,5,2,0,1,1,0
51.0,0.0,0.0,0.0,0.0,-1.0,1.0,485.0,1,1,2,7,0,1,0,0,1,0
61.0,0.0,0.0,0.0,1.0,-1.0,1.0,1070.0,0,1,0,3,0,1,0,0,1,1
36.0,0.0,0.0,0.0,5.0,-1.0,1.0,11.0,1,0,2,7,2,1,0,1,1,1
30.0,0.0,0.0,1.0,8.0,-42.0,42.0,78.0,1,0,0,7,7,0,0,3,1,1
21.0,0.0,0.0,0.0,0.0,-1.0,1.0,1150.0,1,2,2,3,3,1,0,6,2,0
27.0,0.0,0.0,0.0,3.0,-1.0,1.0,464.0,1,0,0,3,1,1,0,2,1,0
67.0,0.0,0.0,0.0,2.0,-4.0,5.0,634.0,1,1,2,7,0,1,0,0,1,1
26.0,0.0,0.0,0.0,9.0,-1.0,1.0,450.0,1,0,2,7,6,2,0,4,2,1
21.0,0.0,0.0,0.0,1.0,-1.0,1.0,1126.0,1,2,2,2,2,1,0,5,2,0
29.0,0.0,0.0,0.0,0.0,0.0,0.0,855.0,1,0,0,7,0,1,0,1,1,0
28.0,0.0,0.0,1.0,7.0,104.0,9.0,104.0,1,0,0,3,7,0,0,6,2,1
26.0,0.0,0.0,0.0,2.0,0.0,0.0,257.0,1,0,0,3,1,1,0,2,1,1
34.0,0.0,0.0,0.0,1.0,0.0,0.0,907.0,1,0,0,3,0,1,0,1,1,0
26.0,0.0,0.0,0.0,0.0,0.0,1.0,1133.0,1,0,0,8,4,2,0,3,1,1
58.0,0.0,0.0,0.0,12.0,-1.0,1.0,70.0,1,1,0,7,5,2,0,2,1,1
43.0,0.0,0.0,0.0,1.0,-1.0,1.0,248.0,1,0,0,3,5,2,0,4,2,1
52.0,0.0,0.0,0.0,2.0,-1.0,1.0,721.0,1,1,0,3,8,0,0,2,1,1
24.0,0.0,0.0,0.0,3.0,-1.0,1.0,189.0,1,2,5,7,7,0,0,6,2,1
26.0,0.0,0.0,0.0,2.0,-1.0,1.0,643.0,1,0,0,3,3,1,0,4,2,0
56.0,0.0,0.0,0.0,0.0,-2.0,2.0,827.0,1,1,3,2,0,1,0,0,1,0
23.0,0.0,0.0,0.0,3.0,-1.0,1.0,360.0,1,2,2,7,2,1,0,3,1,0
22.0,0.0,0.0,0.0,1.0,-1.0,1.0,961.0,1,2,0,3,7,0,0,6,2,0
28.0,0.0,0.0,0.0,1.0,-1.0,1.0,698.0,1,0,2,8,1,1,0,1,1,1
36.0,0.0,0.0,0.0,4.0,-1.0,1.0,1182.0,0,0,0,3,9,0,0,5,2,1
31.0,0.0,0.0,0.0,1.0,-1.0,1.0,182.0,1,0,2,3,2,1,0,1,1,1
55.0,0.0,0.0,0.0,21.0,0.0,1.0,101.0,1,1,0,3,5,2,0,4,2,1
21.0,0.0,0.0,1.0,0.0,0.0,1.0,456.0,1,2,0,3,7,0,0,6,2,1
55.0,0.0,0.0,0.0,0.0,-1.0,1.0,661.0,1,1,0,3,0,1,0,0,1,0
55.0,0.0,0.0,0.0,1.0,-43.0,43.0,889.0,1,1,0,3,4,2,0,4,2,0
28.0,0.0,0.0,0.0,0.0,0.0,0.0,553.0,1,0,0,7,0,1,0,1,1,0
32.0,0.0,1.0,3.0,7.0,-1.0,1.0,44.0,1,0,0,3,7,0,0,5,2,1
22.0,0.0,0.0,0.0,1.0,-21.0,21.0,666.0,0,2,2,3,8,0,0,4,2,0
44.0,0.0,0.0,0.0,2.0,-1.0,1.0,1099.0,1,0,3,3,1,1,0,0,1,0
36.0,2.0,0.0,0.0,4.0,-1.0,1.0,492.0,0,0,0,7,5,2,0,2,1,1
46.0,0.0,0.0,0.0,0.0,0.0,0.0,801.0,1,1,2,3,0,1,0,0,1,0
29.0,0.0,0.0,0.0,2.0,-2.0,2.0,816.0,1,0,2,3,2,1,0,1,1,0
38.0,1.0,2.0,2.0,22.0,-34.0,15.0,555.0,1,0,0,7,8,0,0,8,0,1
33.0,0.0,0.0,0.0,0.0,-1.0,1.0,536.0,1,0,2,8,0,1,0,1,1,0
22.0,0.0,0.0,0.0,0.0,-4.0,5.0,97.0,1,2,2,8,2,1,0,4,2,0
37.0,0.0,0.0,0.0,1.0,0.0,1.0,668.0,1,0,5,3,1,1,0,1,1,0
27.0,0.0,0.0,0.0,5.0,-1.0,1.0,654.0,1,0,0,2,8,0,0,3,1,1
50.0,0.0,0.0,0.0,7.0,-1.0,0.0,561.0,1,1,0,3,4,2,0,3,1,1
